movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0082009,American Pop,1981,R,96 min,"Animation, Drama, History",7.1,The story of four generations of a Russian Jewish immigrant family of musicians whose careers parallel the history of American popular music in the 20th century.,Ralph Bakshi,/name/nm0000835/,"Mews Small, 
Ron Thompson, 
Jerry Holland, 
Lisa Jane Persky","/name/nm0806500/,/name/nm0860658/,/name/nm0390723/,/name/nm0675484/",5144.0,6000000.0
tt1121794,Sword of the Stranger,2007,Not Rated,103 min,"Animation, Action, Adventure",7.8,"A swordsman from a strange land is caught in a struggle between morality, righteousness, and devotion as he reluctantly agrees to take a raggedy boy and his dog to a remote, Buddhist temple.",Masahiro Andô,/name/nm1622836/,"Tomoya Nagase, 
Yuri Chinen, 
Kôichi Yamadera, 
Akio Ôtsuka","/name/nm0619187/,/name/nm1867502/,/name/nm0945290/,/name/nm0960033/",17276.0,
tt5248776,Dragon's Lair: The Movie,,,,"Animation, Action, Adventure",,"Dirk the Daring, a knight who sets out to rescue Princess Daphne from the evil dragon Singe and a wizard named Mordroc.","Don Bluth, 
Gary Goldman",/name/nm0089940/,Ryan Reynolds,"/name/nm0325776/,/name/nm0005351/",,
tt1646926,Open Season 3,2010,PG,75 min,"Animation, Adventure, Comedy",5.0,Boog's friends rally to bring him home from a Russian traveling circus.,Cody Cameron,/name/nm0970606/,"Matthew J. Munn, 
Nika Futterman, 
Maddie Taylor, 
André Sogliuzzo","/name/nm3103829/,/name/nm0296546/,/name/nm2407919/,/name/nm0812220/",12225.0,
tt5851786,Gnome Alone,2017,PG,85 min,"Animation, Adventure, Comedy",5.6,"When Chloe discovers that her new home's garden gnomes are not what they seem, she must decide between the pursuit of a desired high school life and taking up the fight against the Troggs.",Peter Lepeniotis,/name/nm0503259/,"Becky G, 
Josh Peck, 
Tara Strong, 
Olivia Holt","/name/nm3121384/,/name/nm0669681/,/name/nm0152839/,/name/nm3127051/",3735.0,
tt0108395,A Troll in Central Park,1994,G,76 min,"Animation, Adventure, Comedy",5.3,"An evil Queen banishes a flower loving troll named Stanley (Dom DeLuise) to New York City, where he befriends two young children.","Don Bluth, 
Gary Goldman",/name/nm0089940/,"Dom DeLuise, 
Cloris Leachman, 
Charles Nelson Reilly, 
Jonathan Pryce","/name/nm0325776/,/name/nm0001123/,/name/nm0001458/,/name/nm0717650/,/name/nm0000596/",6971.0,71368.0
tt0058230,The Incredible Mr. Limpet,1964,G,99 min,"Animation, Comedy, Family",6.5,Meek and mild mannered bookkeeper Henry Limpet has few passions in life. It's mid-1941 and he would love to join the Navy but has been rated 4F. His friend George Stickle is in the Navy and...                See full summary »,"Arthur Lubin, 
Gerry Chiniquy, 
Robert McKimson, 
Hawley Pratt, 
Bill Tytla",/name/nm0523893/,"Don Knotts, 
Carole Cook, 
Jack Weston, 
Andrew Duggan","/name/nm0157908/,/name/nm0571781/,/name/nm0695462/,/name/nm0879209/,/name/nm0461455/,/name/nm0176946/,/name/nm0922967/,/name/nm0240887/",5588.0,
tt3759416,Asterix and Obelix: Mansion of the Gods,2014,,85 min,"Animation, Adventure, Comedy",6.9,"In order to wipe out the Gaulish village by any means necessary, Caesar plans to absorb the villagers into Roman culture by having an estate built next to the village to start a new Roman colony.","Louis Clichy, 
Alexandre Astier",/name/nm3088151/,"Roger Carel, 
Lorànt Deutsch, 
Laurent Lafitte, 
Alexandre Astier","/name/nm1594248/,/name/nm0136789/,/name/nm0222088/,/name/nm0480850/,/name/nm1594248/",14406.0,1656287.0
tt1821658,The Nut Job,2014,PG,85 min,"Animation, Adventure, Comedy",5.7,"An incorrigibly self-serving exiled squirrel finds himself helping his former park brethren survive by raiding a nut store, a location that also happens to be a front for a human gang's bank robbery.",Peter Lepeniotis,/name/nm0503259/,"Will Arnett, 
Brendan Fraser, 
Liam Neeson, 
Katherine Heigl","/name/nm0004715/,/name/nm0000409/,/name/nm0000553/,/name/nm0001337/",29162.0,64251541.0
tt0430779,Everyone's Hero,2006,G,87 min,"Animation, Adventure, Comedy",5.7,A boy begins a grand journey to return Babe Ruth's baseball bat before the deciding game of the 1932 World Series comes to a close.,"Colin Brady, 
Christopher Reeve, 
Daniel St. Pierre",/name/nm0103595/,"Jake T. Austin, 
Brian Dennehy, 
Whoopi Goldberg, 
Ritchie Allen","/name/nm0001659/,/name/nm0820800/,/name/nm1545471/,/name/nm0001133/,/name/nm0000155/,/name/nm1408394/",9169.0,14522427.0
tt6428676,Wonder Park,2019,PG,85 min,"Animation, Adventure, Comedy",5.8,The imagination of a wildly creative girl comes alive in an amusement park.,Dylan Brown,/name/nm0113477/,"Sofia Mali, 
Jennifer Garner, 
Ken Hudson Campbell, 
Kenan Thompson","/name/nm6029853/,/name/nm0004950/,/name/nm0132637/,/name/nm0860380/",12198.0,45216793.0
tt1474276,Summer Wars,2009,PG,114 min,"Animation, Action, Adventure",7.4,"A student tries to fix a problem he accidentally caused in OZ, a digital world, while pretending to be the fiancé of his friend at her grandmother's 90th birthday.",Mamoru Hosoda,/name/nm0396074/,"Ryunosuke Kamiki, 
Nanami Sakuraba, 
Mitsuki Tanimura, 
Takahiro Yokokawa","/name/nm1126340/,/name/nm3142576/,/name/nm1932274/,/name/nm3893990/",30335.0,78182.0
tt8774798,100% Wolf,2020,PG,96 min,"Animation, Adventure, Comedy",5.6,"100% Wolf centers on Freddy Lupin, heir to a proud family line of werewolves. Positive he'll become the most fearsome werewolf ever, Freddy is in for a shock when his first ""warfing"" goes awry, turning him into a ferocious - poodle.",Alexs Stadermann,/name/nm0821128/,"Loren Gray, 
Adriane Daff, 
Akmal Saleh, 
Alexs Stadermann","/name/nm10921740/,/name/nm2433030/,/name/nm0757962/,/name/nm0821128/",2030.0,
tt6977240,Starship Troopers: Traitor of Mars,2017,R,88 min,"Animation, Action, Sci-Fi",5.5,"Federation trooper, Johnny Rico's ordered to work with a group of new recruits on a satellite station on Mars, where giant bugs have decided to target their next attack.","Shinji Aramaki, 
Masaru Matsumoto",/name/nm0032925/,"Casper Van Dien, 
Dina Meyer, 
DeRay Davis, 
Justin Doran","/name/nm2388895/,/name/nm0000680/,/name/nm0000539/,/name/nm1154986/,/name/nm0233381/",6040.0,
tt1401113,Dante's Inferno: An Animated Epic,2010,R,88 min,"Animation, Action, Adventure",6.5,"Dante journeys through the nine circles of Hell -- limbo, lust, gluttony, greed, anger, heresy, violence, fraud and treachery -- in search of his true love, Beatrice.","Victor Cook, 
Mike Disa, 
Sangjin Kim, 
Shûkô Murase, 
Jong-Sik Nam, 
Lee Seung-Gyu, 
Yasuomi Umetsu",/name/nm0177328/,"Graham McTavish, 
Vanessa Branch, 
Steve Blum, 
Peter Jessop","/name/nm1918538/,/name/nm3259753/,/name/nm0613562/,/name/nm1245378/,/name/nm3793155/,/name/nm0880870/,/name/nm0574615/,/name/nm0104376/,/name/nm0089707/,/name/nm0422247/",9468.0,
tt2321405,My Life as a Zucchini,2016,PG-13,70 min,"Animation, Comedy, Drama",7.7,"After losing his mother, a young boy is sent to an orphanage with other orphans his age where he begins to learn the meaning of trust and true love.",Claude Barras,/name/nm1957706/,"Gaspard Schlatter, 
Sixtine Murat, 
Paulin Jaccoud, 
Michel Vuillermoz","/name/nm8101777/,/name/nm8101778/,/name/nm4343886/,/name/nm0904273/",26577.0,292279.0
tt0168856,A Fish Tale,2000,G,80 min,"Animation, Adventure, Comedy",6.0,"Three children accidentally get turned into fish after drinking a potion made by an eccentric scientist. When the kids end up in the sea, they must find the antidote within 48 hours or remain as fish forever.","Stefan Fjeldmark, 
Greg Manwaring, 
Michael Donovan, 
Michael Hegner",/name/nm0280745/,"Nis Bank-Mikkelsen, 
Søren Sætter-Lassen, 
Morten Kerrn Nielsen, 
Sebastian Jessen","/name/nm0544337/,/name/nm0233036/,/name/nm0373798/,/name/nm0052051/,/name/nm0845310/,/name/nm0449881/,/name/nm0422205/",6833.0,
tt26674627,Resident Evil: Death Island,2023,R,,"Animation, Action, Horror",,"D.S.O. agent Leon S. Kennedy is on a mission to rescue Dr. Antonio Taylor from kidnappers, when a mysterious woman thwarts his pursuit. Meanwhile, B.S.A.A. agent Chris Redfield is ...                See full summary »",Eiichirô Hasumi,/name/nm1729121/,,,,
tt3885422,The Spine of Night,2021,Not Rated,93 min,"Animation, Action, Adventure",6.4,"Ultra-violent, epic fantasy set in a land of magic follows heroes from different eras and cultures battling against a malevolent force.","Philip Gelatt, 
Morgan Galen King",/name/nm3664884/,"Richard E. Grant, 
Lucy Lawless, 
Patton Oswalt, 
Betty Gabriel","/name/nm5191978/,/name/nm0001290/,/name/nm0005128/,/name/nm0652663/,/name/nm3340597/",2388.0,
tt23770418,Kaguya-sama: Love Is War - The First Kiss That Never Ends,2022,,96 min,"Animation, Comedy, Romance",8.5,"Now that Kaguya and Miyuki have shared their first kiss, the time has come for them to truly understand each other and admit their feelings.",Mamoru Hatakeyama,/name/nm1119214/,"Yutaka Aoyama, 
Momo Asakura, 
Haruka Fukuhara, 
Makoto Furukawa","/name/nm1403974/,/name/nm7139974/,/name/nm3861581/,/name/nm4646711/",310.0,
tt0814243,One Piece: The Movie,2000,TV-PG,51 min,"Animation, Action, Adventure",6.6,"There once was a pirate known as the Great Gold Pirate Woonan, who obtained almost 1/3 of the world's gold. Over the course of a few years, the pirate's existence faded, and a legend grew ...                See full summary »",Junji Shimizu,/name/nm2910657/,"Akemi Okamura, 
Kappei Yamaguchi, 
Kazuya Nakai, 
Mayumi Tanaka","/name/nm0645500/,/name/nm0945322/,/name/nm0620017/,/name/nm0849028/",3534.0,
tt4587656,The Star,2017,PG,86 min,"Animation, Adventure, Comedy",6.2,A small but brave donkey and his animal friends become the unsung heroes of the first Christmas.,Timothy Reckart,/name/nm3302450/,"Steven Yeun, 
Keegan-Michael Key, 
Aidy Bryant, 
Gina Rodriguez","/name/nm3081796/,/name/nm1221047/,/name/nm5262775/,/name/nm1752221/",8641.0,40852824.0
tt0095525,Gandahar,1987,PG,78 min,"Animation, Adventure, Fantasy",7.0,"An evil force from a 1000 years in the future begins to destroy an idyllic paradise, where the citizens are in perfect harmony with nature.",René Laloux,/name/nm0482537/,"Glenn Close, 
Christopher Plummer, 
Pierre-Marie Escourrou, 
Catherine Chevallier","/name/nm0000335/,/name/nm0001626/,/name/nm0260433/,/name/nm0156684/",5025.0,370698.0
tt0775489,The Illusionist,2010,PG,80 min,"Animation, Drama, Fantasy",7.5,"A French illusionist finds himself out of work and travels to Scotland, where he meets a young woman. Their ensuing adventure changes both their lives forever.",Sylvain Chomet,/name/nm0158984/,"Jean-Claude Donda, 
Eilidh Rankin, 
Duncan MacNeil, 
Raymond Mearns","/name/nm0232357/,/name/nm3946526/,/name/nm4048274/,/name/nm1579244/",35704.0,2231474.0
tt2358913,Berserk: The Golden Age Arc III - The Advent,2013,Not Rated,110 min,"Animation, Action, Adventure",7.8,A year has passed since Guts parted ways with Griffith. The Band of the Hawk is plotting a rescue mission to save Griffith who is confined to prison.,Toshiyuki Kubooka,/name/nm0473549/,"Marc Diraison, 
Hiroaki Iwanaga, 
Carrie Keranen, 
Takahiro Sakurai","/name/nm1827148/,/name/nm4284529/,/name/nm1321026/,/name/nm0757327/",10790.0,
tt1429433,"Snowflake, the White Gorilla",2011,PG,86 min,"Animation, Adventure, Comedy",4.3,"In order to fit in with the rest of the gorillas, Snowflake embarks on an exciting adventure to find a magical potion to make her a ""normal gorilla"".",Andrés G. Schaer,/name/nm1403426/,"Claudia Abate, 
Joan Sullà, 
Pere Ponce, 
Elsa Pataky","/name/nm2879734/,/name/nm3924955/,/name/nm0690290/,/name/nm0665235/",716.0,
tt0763304,Doogal,2006,G,78 min,"Animation, Adventure, Comedy",2.8,A talking dog and his friends fight to stop an evil wizard.,"Dave Borthwick, 
Jean Duval, 
Frank Passingham",/name/nm0097529/,"Jon Stewart, 
Judi Dench, 
Daniel Tay, 
Jimmy Fallon","/name/nm1741096/,/name/nm0664896/,/name/nm0829537/,/name/nm0001132/,/name/nm1307735/,/name/nm0266422/",5232.0,7382993.0
tt9430698,One Piece: Stampede,2019,TV-14,101 min,"Animation, Action, Adventure",7.5,Pirates from around the world gather at the Pirates Expo to join the hunt for Gol D. Roger's lost treasure.,Takashi Ôtsuka,/name/nm2445201/,"Felecia Angelle, 
Greg Ayres, 
Tia Lynn Ballard, 
Brian Barber","/name/nm5993940/,/name/nm1364905/,/name/nm3631965/,/name/nm10517086/",6605.0,
tt8096846,White Plastic Sky,2023,,110 min,"Animation, Drama, Romance",7.6,"A young couple living in a barren, post-apocalyptic Budapest in the year 2121, struggle for food and life.","Tibor Bánóczki, 
Sarolta Szabó",/name/nm1840964/,"Tamás Keresztes, 
Zsófia Szamosi, 
Géza D. Hegedüs, 
Judit Schell","/name/nm3275697/,/name/nm0449311/,/name/nm0843763/,/name/nm0373708/,/name/nm0770726/",49.0,
tt21244916,Zootopia 2: Rise of the Non-Mammalians,,,,"Animation, Adventure, Comedy",,Add a Plot,Jared Bush,/name/nm1158544/,Rolando Davila-Beltran,/name/nm9633659/,,
tt1546036,The Drawn Together Movie: The Movie!,2010,AO,70 min,"Animation, Comedy, Mystery",6.1,Eight housemates on a fake animated reality TV show realize they've been canceled and set off on a journey to get back on the air.,Greg Franklin,/name/nm1725155/,"Adam Carolla, 
Carol Channing, 
Christine Ebersole, 
Jess Harnell","/name/nm0004805/,/name/nm0151919/,/name/nm0002056/,/name/nm0363641/",4413.0,
tt18079004,Scoob!: Holiday Haunt,,TV-Y7,62 min,"Animation, Adventure, Comedy",,"To celebrate Scooby-Doo's first Christmas, 10-year-old Shaggy and the gang take him to a holiday-themed resort owned by Fred's Uncle Ned. The kids are forced to solve a 40-year-old mystery to save the resort from a ghostly haunting.","Bill Haller, 
Michael Kurinsky",/name/nm1734578/,"Frank Welker, 
Iain Armitage, 
Mckenna Grace, 
Ariana Greenblatt","/name/nm2116142/,/name/nm0919798/,/name/nm8071137/,/name/nm5085683/,/name/nm7567556/",,
tt12735338,Words Bubble Up Like Soda Pop,2020,TV-PG,87 min,"Animation, Drama, Music",6.8,"A meeting and romance starts between two people with communication issues - a boy who wears headphones and uses haiku poems, and a girl who wears a mask and only does online videos.",Kyohei Ishiguro,/name/nm6660754/,"Somegorô Ichikawa, 
Hana Sugisaki, 
Kimberley Wong, 
Victoria Grace","/name/nm1194899/,/name/nm4954157/,/name/nm3299260/,/name/nm3979780/",4426.0,
tt26680923,Frozen III,2025,,,"Animation, Adventure, Comedy",,Add a Plot,"Jonathan Groff, 
Kristen Bell, 
Josh Gad, 
Idina Menzel",/name/nm2676147/,,"/name/nm0068338/,/name/nm1265802/,/name/nm0579953/",,
tt15737898,Blue Giant,2023,,,"Animation, Drama, Music",8.4,"Dai Miyamoto, a student from Sendai, receives a saxophone as a gift from his brother, Masayuki. He starts practicing immediately.",Yuzuru Tachikawa,/name/nm5117369/,"Shôtarô Mamiya, 
Amane Okayama, 
Yûki Yamada","/name/nm3860014/,/name/nm5140520/,/name/nm4290253/",50.0,
tt3963226,Abruptio,2023,,,"Animation, Horror",6.5,Les Hackel is a guy down on his luck who wakes to find an explosive device has been implanted in his neck.,Evan Marlowe,/name/nm4542885/,"James Marsters, 
Christopher McDonald, 
Hana Mae Lee, 
Jordan Peele","/name/nm0551346/,/name/nm0001520/,/name/nm2443438/,/name/nm1443502/",11.0,
tt2908228,My Little Pony: Equestria Girls,2013,TV-Y,72 min,"Animation, Comedy, Family",6.2,"Via a magic mirror, Twilight Sparkle travels into an alternate universe in order to recover a crown that was stolen from the Crystal Empire. Upon her arrival she is horrified to learn that she has turned into a human.","Jayson Thiessen, 
Noelle Benvenuti",/name/nm2149505/,"Tara Strong, 
Ashleigh Ball, 
Andrea Libman, 
Tabitha St. Germain","/name/nm6348823/,/name/nm0152839/,/name/nm1868320/,/name/nm0508877/,/name/nm0319308/",5523.0,
tt0185481,Neo Tokyo,1987,,50 min,"Animation, Adventure, Fantasy",7.1,"A trilogy of separate stories. In ""Labyrinth labyrinthos"", a girl and her cat enter a strange world. In ""Running Man"", a racer takes on the ultimate opponent. In ""Construction Cancellation Order"", a man must shut down worker robots.","Yoshiaki Kawajiri, 
Rintarô, 
Katsuhiro Ôtomo",/name/nm0159109/,"Hideko Yoshida, 
Masane Tsukayama, 
Yû Mizushima, 
Iemasa Kayumi","/name/nm0727336/,/name/nm0960028/,/name/nm0948876/,/name/nm0875364/,/name/nm0594712/,/name/nm0443509/",3870.0,
tt5674658,Kensuke's Kingdom,,,,Animation,,When young Michael is shipwrecked on a remote Pacific island he struggles to survive alone. But what if he is not alone? And what if there is something more frightening than being alone? Based on the novel by Michael Morpurgo.,"Neil Boyle, 
Kirk Hendry",/name/nm0102311/,"Cillian Murphy, 
Raffey Cassidy, 
Sally Hawkins, 
Ken Watanabe","/name/nm3742948/,/name/nm0614165/,/name/nm3864163/,/name/nm1020089/,/name/nm0913822/",,
tt13622118,Cryptozoo,2021,Unrated,95 min,"Animation, Fantasy",6.4,"Cryptozookeepers try to capture a Baku, a dream-eating hybrid creature of legend, and start wondering if they should display these beasts or keep them hidden and unknown.",Dash Shaw,/name/nm2690651/,"Lake Bell, 
Michael Cera, 
Alex Karpovsky, 
Zoe Kazan","/name/nm1128572/,/name/nm0148418/,/name/nm1493163/,/name/nm1443740/",1919.0,
tt7745068,My Hero Academia: Two Heroes,2018,PG-13,96 min,"Animation, Action, Adventure",7.4,All Might and Deku accept an invitation to visit I Island where they battle against a villain who takes the island hostage.,Kenji Nagasaki,/name/nm2568279/,"Daiki Yamashita, 
Kenta Miyake, 
Mirai Shida, 
Nobuhiko Okamoto","/name/nm5693918/,/name/nm1399925/,/name/nm1541331/,/name/nm2462004/",11218.0,5754556.0
tt0282120,The Wild Thornberrys,2002,PG,85 min,"Animation, Adventure, Comedy",5.6,"Eliza (Lacey Chabert) and Debbie (Danielle Harris) are two sisters who don't always get along. But their relationship is put to the test when Debbie's life is in danger, and Eliza might have to give up her power to talk to animals.","Cathy Malkasian, 
Jeff McGrath",/name/nm0539782/,"Tim Curry, 
Rupert Everett, 
Flea, 
Lacey Chabert","/name/nm0569814/,/name/nm0000347/,/name/nm0000391/,/name/nm0281359/,/name/nm0000327/",14923.0,40108697.0
tt1817232,Phineas and Ferb the Movie: Candace Against the Universe,2020,TV-G,86 min,"Animation, Adventure, Comedy",7.1,The famed stepbrother inventors know what they're gonna do today. They're gonna rescue their sister from an alien abduction.,Bob Bowen,/name/nm1401131/,"Vincent Martella, 
Dee Bradley Baker, 
Ashley Tisdale, 
David Errigo Jr.","/name/nm1605108/,/name/nm0048389/,/name/nm0864308/,/name/nm5512177/",4837.0,
tt21212718,Helt super,2022,,76 min,"Animation, Family",6.4,"You don't have to be a superhero to be super. Hedvig has shrunk daddy's superhero-costume so now he can no longer be the super-Lion. The gamer Hedvig is clumsy, but when dad chooses cousin Adrian to be the next hero, Hedvig has to react.",Rasmus A. Sivertsen,/name/nm1302411/,"Hennika Huuse, 
Tobias Santelmann, 
Kari Simonsen, 
Henriette Marø","/name/nm10194768/,/name/nm4083737/,/name/nm0800766/,/name/nm6360416/",45.0,
tt2114504,Woody Woodpecker,2017,PG,91 min,"Animation, Adventure, Comedy",4.1,The hyperactive red-headed bird enters a turf war with a big city lawyer wanting to tear down his home in an effort to build a house to flip.,Alex Zamm,/name/nm0005618/,"Eric Bauza, 
Timothy Omundson, 
Graham Verchere, 
Jordana Largy","/name/nm1082823/,/name/nm0648486/,/name/nm6311728/,/name/nm2965362/",4193.0,
tt5715410,Son of Bigfoot,2017,PG,92 min,"Animation, Adventure, Comedy",6.1,"A young teenage boy sets out to find his missing father, only to discover that he's actually the mythical creature known as Bigfoot.","Jeremy Degruson, 
Ben Stassen",/name/nm0214857/,"Cinda Adams, 
Mari Devon, 
Kirk Thornton, 
John Allsopp","/name/nm0823721/,/name/nm1197574/,/name/nm0015924/,/name/nm0861558/,/name/nm0021633/",7496.0,289308.0
tt0038166,The Three Caballeros,1944,Approved,71 min,"Animation, Comedy, Family",6.3,"Donald receives his birthday gifts, which include traditional gifts and information about Brazil (hosted by Zé Carioca) and Mexico (by Panchito, a Mexican Charro Rooster).","Norman Ferguson, 
Clyde Geronimi, 
Jack Kinney, 
Bill Roberts, 
Harold Young",/name/nm0272568/,"Aurora Miranda, 
Carmen Molina, 
Dora Luz, 
Sterling Holloway","/name/nm0314671/,/name/nm0455741/,/name/nm0730860/,/name/nm0949597/,/name/nm0592058/,/name/nm0596663/,/name/nm0527741/,/name/nm0001359/",14633.0,
tt6495056,Migration,2023,,,"Animation, Adventure, Comedy",,A family of ducks try to convince their overprotective father to go on the vacation of a lifetime.,Benjamin Renner,/name/nm2883649/,,,,
tt3858372,Mune: Guardian of the Moon,2014,PG,85 min,"Animation, Adventure, Comedy",7.1,"When an evil magma demon and his minions steals the sun of a magical world, the new guardians of both the sun and the moon must embark on a quest to retrieve it and save their world from disaster as the moon faces destruction as well.","Alexandre Heboyan, 
Benoît Philippon",/name/nm3021000/,"Omar Sy, 
Izïa Higelin, 
Michaël Grégorio, 
Shafik Ahmad","/name/nm1077663/,/name/nm1082477/,/name/nm3495920/,/name/nm1868250/,/name/nm1850856/",7620.0,
tt1230204,A Turtle's Tale: Sammy's Adventures,2010,PG,88 min,"Animation, Adventure, Family",6.0,"A sea turtle, who was hatched in 1959, spends the next fifty years travelling the world, while it is being changed by global warming.","Ben Stassen, 
Mimi Maynard",/name/nm0823721/,"Anthony Anderson, 
Ed Begley Jr., 
Pat Carroll, 
Tim Curry","/name/nm0562775/,/name/nm0026364/,/name/nm0000893/,/name/nm0140946/,/name/nm0000347/",7688.0,
tt5513260,Surf's Up 2: WaveMania,2016,PG,84 min,"Animation, Adventure, Comedy",4.5,"An animated comedy that features WWE Superstars, providing their own voices while matching up against talking animals.",Henry Yu,/name/nm4401911/,"Jeremy Shada, 
Jon Heder, 
Melissa Sturm, 
John Cena","/name/nm1660179/,/name/nm1417647/,/name/nm3596979/,/name/nm1078479/",2618.0,
tt0103783,Bebe's Kids,1992,PG-13,72 min,"Animation, Comedy, Fantasy",5.8,"To impress his new girlfriend, a man agrees to look after her friend's kids, only to find that they are uncontrollably rambunctious.","Bruce W. Smith, 
Nolbert Brown Jr.",/name/nm0807563/,"Faizon Love, 
Vanessa Bell Calloway, 
Robin Harris, 
Wayne Collins","/name/nm6547823/,/name/nm0522324/,/name/nm0068599/,/name/nm0365264/,/name/nm0172104/",5313.0,8442162.0
tt8752498,Wonder Woman: Bloodlines,2019,PG-13,83 min,"Animation, Action, Fantasy",5.9,"Wonder Woman tries to help a troubled young girl, Vanessa, who has fallen in with a deadly organization known as Villainy Inc. headed by Dr. Cyber.","Justin Copeland, 
Sam Liu",/name/nm4982437/,"Rosario Dawson, 
Jeffrey Donovan, 
Marie Avgeropoulos, 
Kimberly Brooks","/name/nm0515005/,/name/nm0206257/,/name/nm0232998/,/name/nm2955595/,/name/nm1456471/",7572.0,
tt3576728,Bilal: A New Breed of Hero,2015,PG-13,105 min,"Animation, Action, Adventure",7.6,"A thousand years ago, one boy with a dream of becoming a great warrior is abducted with his sister and taken to a land far away from home. Thrown into a world where greed and injustice rule all, Bilal finds the courage to raise his voice and make a change. Inspired by true events, this is a story of a real hero who earned his remembrance in time and history.","Khurram H. Alavi, 
Ayman Jamal",/name/nm6735778/,"Adewale Akinnuoye-Agbaje, 
Ian McShane, 
China Anne McClain, 
Thomas Ian Nicholas","/name/nm6336449/,/name/nm0015382/,/name/nm0574534/,/name/nm1942207/,/name/nm0005272/",18813.0,500200.0
tt6595896,Pokémon the Movie: I Choose You!,2017,PG,98 min,"Animation, Action, Adventure",6.3,Ash Ketchum from Pallet Town is 10 years old today. This means he is now old enough to become a Pokémon Trainer. Ash dreams big about the adventures he will experience after receiving his first Pokémon from Professor Oak.,Kunihiko Yuyama,/name/nm0951197/,"Unshô Ishizuka, 
Rica Matsumoto, 
Sarah Natochenny, 
Megumi Hayashibara","/name/nm0411167/,/name/nm0559551/,/name/nm2516299/,/name/nm0370677/",7083.0,2401722.0
tt4769824,In This Corner (and Other Corners) of the World,2016,PG-13,129 min,"Animation, Drama, Family",7.8,"Set in Hiroshima during World War II, an eighteen-year-old girl gets married and now has to prepare food for her family despite the rationing and lack of supplies. As she struggles with the...                See full summary »",Sunao Katabuchi,/name/nm0441090/,"Non, 
Ava Pickard, 
Kenna Pickard, 
Karen Strassman","/name/nm3945531/,/name/nm10155684/,/name/nm10155685/,/name/nm1022263/",11530.0,172147.0
tt0381348,The Place Promised in Our Early Days,2004,TV-PG,90 min,"Animation, Drama, Romance",6.9,"In an alternate postwar timeline, Japan is divided into the Union-controlled North and the US-controlled South.","Makoto Shinkai, 
Yoshio Suzuki",/name/nm1396121/,"Hidetaka Yoshioka, 
Masato Hagiwara, 
Yuka Nanri, 
Unshô Ishizuka","/name/nm1491554/,/name/nm0949069/,/name/nm0353717/,/name/nm0620936/,/name/nm0411167/",14366.0,
tt5222768,White Fang,2018,,85 min,"Animation, Adventure, Drama",6.9,Based on the timeless novel by Jack London. A loyal wolfdog's curiosity leads him on the adventure of a lifetime while serving a series of three distinctly different masters.,Alexandre Espigares,/name/nm3115348/,"Raphaël Personnaz, 
Virginie Efira, 
Dominique Pinon, 
Frantz Confiac","/name/nm0675521/,/name/nm1812637/,/name/nm0684500/,/name/nm3651116/",3855.0,
tt13424422,Sword Art Online: Progressive - Aria of a Starless Night,2021,,97 min,"Animation, Action, Adventure",7.2,"High school student Asuna struggles to survive with a young swordsman after its revealed that she is trapped inside the game of Sword Art Online, where if your HP drops to zero, your brain will be destroyed in real life.",Ayako Kouno,/name/nm6100032/,"Yoshitsugu Matsuoka, 
Haruka Tomatsu, 
Inori Minase, 
Hiroaki Hirata","/name/nm4303311/,/name/nm2955927/,/name/nm5667822/,/name/nm0386286/",1525.0,
tt0210234,Pokémon the Movie 2000,1999,G,99 min,"Animation, Action, Adventure",6.0,"Ash Ketchum must gather the three spheres of fire, ice and lightning in order to restore balance to the Orange Islands.","Kunihiko Yuyama, 
Michael Haigney",/name/nm0951197/,"Veronica Taylor, 
Rica Matsumoto, 
Ikue Ôtani, 
Unshô Ishizuka","/name/nm0354126/,/name/nm0853301/,/name/nm0559551/,/name/nm0649026/,/name/nm0411167/",22776.0,43758684.0
tt8173728,The Wolf House,2018,Not Rated,75 min,"Animation, Drama, Horror",7.5,"Tells the story of Maria, a young woman who takes refuge in a house in southern Chile after escaping from a German colony.","Joaquín Cociña, 
Cristóbal León",/name/nm4860666/,"Amalia Kassai, 
Rainer Krause, 
Karina Hyland, 
Carlos Cociña","/name/nm4860365/,/name/nm8404408/,/name/nm3018234/,/name/nm11037059/,/name/nm12752723/",3463.0,
tt0940656,Arthur 3: The War of the Two Worlds,2010,PG,101 min,"Animation, Adventure, Family",5.4,"With Maltazard now seven feet tall and Arthur still two inches small, our hero must find a way to grow back to his normal size and stop the Evil M once and for all, with the help of Selenia and Betameche.",Luc Besson,/name/nm0000108/,"Mia Farrow, 
Ron Crawford, 
Robert Stanton, 
Penny Balfour","/name/nm0001201/,/name/nm0186949/,/name/nm0822802/,/name/nm0050165/",9584.0,
tt0096866,The BFG,1989,,91 min,"Animation, Adventure, Drama",6.7,"A young orphan girl, Sophie, gets taken away to a faraway land populated by Giants and Dreams.",Brian Cosgrove,/name/nm0181820/,"David Jason, 
Amanda Root, 
Angela Thorne, 
Ballard Berkeley","/name/nm0419248/,/name/nm0740500/,/name/nm0861354/,/name/nm0075326/",7247.0,
